thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,234,Overall,Overall,35,7,41,-1.5,-1.553254,0.564582,922,28,
1,235,Overall,Overall,35,12,41,0.5,0.487286,0.383695,1024,19,
1,236,Overall,Overall,35,15,41,0.0,0.622624,0.392546,1031,20,
1,237,Overall,Overall,35,24,41,1.5,1.369533,0.319958,1068,16,
1,238,Overall,Overall,35,24,41,2.0,1.920111,0.356833,1096,18,
1,239,Overall,Overall,35,29,41,2.0,2.049552,0.353924,1102,18,
1,240,Overall,Overall,35,9,41,-1.5,-0.894762,0.467478,955,23,
1,241,Overall,Overall,35,25,41,1.5,1.907769,0.367803,1095,18,
1,242,Overall,Overall,35,18,41,0.5,0.675102,0.33198,1034,17,
1,243,Overall,Overall,35,5,41,-1.5,-2.231335,0.68997,888,34,
1,244,Overall,Overall,35,11,41,-1.0,-0.606835,0.443061,970,22,
1,245,Overall,Overall,35,22,41,2.0,1.330485,0.333709,1067,17,
1,246,Overall,Overall,35,12,41,-1.0,-0.319364,0.43744,984,22,
1,247,Overall,Overall,35,3,41,-2.0,-2.622927,0.767994,869,38,
1,248,Overall,Overall,35,15,41,1.0,0.264982,0.361832,1013,18,
1,249,Overall,Overall,35,22,41,0.0,1.068949,0.349788,1053,17,
1,250,Overall,Overall,35,10,41,-0.5,-0.165103,0.4153,992,21,
1,251,Overall,Overall,35,18,41,0.5,0.871783,0.348582,1044,17,
1,252,Overall,Overall,35,9,41,-0.5,-0.375331,0.376143,981,19,
1,253,Overall,Overall,35,13,41,0.0,-0.291973,0.421847,985,21,
1,254,Overall,Overall,35,19,41,1.5,1.031893,0.357084,1052,18,
1,255,Overall,Overall,35,7,41,-2.0,-1.654556,0.574928,917,29,
1,256,Overall,Overall,35,23,41,1.0,1.493709,0.340999,1075,17,
1,257,Overall,Overall,35,10,41,0.0,-0.316882,0.388235,984,19,
1,258,Overall,Overall,35,22,41,1.5,2.007478,0.344304,1100,17,
1,259,Overall,Overall,35,24,41,1.5,1.746447,0.342225,1087,17,
1,260,Overall,Overall,35,20,41,0.5,0.737175,0.326456,1037,16,
1,261,Overall,Overall,35,23,41,2.0,1.686444,0.376379,1084,19,
1,262,Overall,Overall,35,23,41,1.5,2.066378,0.355906,1103,18,
1,263,Overall,Overall,35,20,41,0.5,0.743945,0.349406,1037,17,
1,264,Overall,Overall,35,6,41,-1.5,-1.544455,0.547562,923,27,
1,265,Overall,Overall,35,7,41,-1.0,-0.686758,0.44823,966,22,
1,266,Overall,Overall,35,17,41,1.0,0.660813,0.367408,1033,18,
1,267,Overall,Overall,35,30,41,2.0,1.95917,0.359556,1098,18,
1,268,Overall,Overall,35,25,41,2.0,1.966569,0.38033,1098,19,
1,269,Overall,Overall,35,16,41,0.5,0.281971,0.401926,1014,20,
1,270,Overall,Overall,35,21,41,1.0,1.080797,0.352321,1054,18,
1,271,Overall,Overall,35,6,41,-2.0,-2.129504,0.688358,894,34,
1,272,Overall,Overall,35,13,41,-0.5,0.048968,0.345908,1002,17,
1,273,Overall,Overall,35,5,41,-1.5,-1.907839,0.620754,905,31,
1,274,Overall,Overall,35,21,41,1.5,1.259252,0.361901,1063,18,
1,275,Overall,Overall,35,16,41,1.0,0.327697,0.39727,1016,20,
1,276,Overall,Overall,35,24,41,1.0,1.137174,0.344303,1057,17,
1,277,Overall,Overall,35,10,41,-0.5,-0.925205,0.471268,954,24,
1,278,Overall,Overall,35,17,41,0.5,0.703178,0.356696,1035,18,
1,279,Overall,Overall,35,8,41,-1.5,-1.490805,0.533459,925,27,
1,280,Overall,Overall,35,15,41,0.0,0.07786,0.378411,1004,19,
1,281,Overall,Overall,35,19,41,1.0,1.106535,0.339615,1055,17,
1,282,Overall,Overall,35,28,41,2.0,2.298461,0.351253,1115,18,
1,283,Overall,Overall,35,21,41,1.5,0.552548,0.349481,1028,17,
1,284,Overall,Overall,35,15,41,-0.5,-0.050627,0.37722,997,19,
1,285,Overall,Overall,35,4,41,-2.0,-2.532579,0.750331,873,38,
1,286,Overall,Overall,35,12,41,0.0,-0.044816,0.373564,998,19,
1,287,Overall,Overall,35,9,41,-1.0,-0.741548,0.442729,963,22,
1,288,Overall,Overall,35,7,41,-2.0,-1.234145,0.543429,938,27,
1,289,Overall,Overall,35,10,41,0.0,-0.54437,0.419798,973,21,
1,290,Overall,Overall,35,6,41,-1.5,-1.888354,0.625726,906,31,
1,291,Overall,Overall,35,9,41,-1.0,-1.055115,0.470962,947,24,
1,292,Overall,Overall,35,13,41,0.5,-0.357996,0.421,982,21,
1,293,Overall,Overall,35,15,41,0.5,0.579032,0.38612,1029,19,
1,294,Overall,Overall,35,5,41,-1.5,-1.837262,0.623079,908,31,
1,295,Overall,Overall,35,8,41,-1.0,-0.778264,0.47865,961,24,
1,296,Overall,Overall,35,5,41,-2.0,-2.22214,0.698863,889,35,
1,297,Overall,Overall,35,4,41,-2.0,-2.311333,0.720965,884,36,
1,298,Overall,Overall,35,15,41,0.5,1.035727,0.360121,1052,18,
1,299,Overall,Overall,35,13,41,0.0,-0.265275,0.415562,987,21,
1,300,Overall,Overall,35,13,41,-0.5,0.00964,0.39611,1000,20,
1,301,Overall,Overall,35,21,41,1.0,0.719898,0.353122,1036,18,
1,302,Overall,Overall,35,3,41,-2.0,-2.798706,0.811615,860,41,
1,303,Overall,Overall,35,20,41,0.0,1.012937,0.346307,1051,17,
1,304,Overall,Overall,35,24,41,2.0,1.870758,0.359447,1094,18,
1,305,Overall,Overall,35,9,41,-1.0,-0.976789,0.497785,951,25,
1,306,Overall,Overall,35,3,41,-2.0,-2.980282,0.878274,851,44,
1,307,Overall,Overall,35,16,41,0.5,0.698724,0.325165,1035,16,
1,308,Overall,Overall,35,20,41,0.0,0.486154,0.365295,1024,18,
1,309,Overall,Overall,35,16,41,0.5,0.576591,0.342631,1029,17,
1,310,Overall,Overall,35,20,41,1.0,1.186277,0.371655,1059,19,
1,311,Overall,Overall,35,7,41,0.0,-1.437811,0.569613,928,28,
1,312,Overall,Overall,35,29,41,2.0,2.359035,0.352306,1118,18,
1,313,Overall,Overall,35,8,41,-1.0,-1.042476,0.491841,948,25,
1,314,Overall,Overall,35,9,41,-2.0,-0.980873,0.497796,951,25,
1,315,Overall,Overall,35,21,41,1.5,1.188036,0.339218,1059,17,
1,316,Overall,Overall,35,8,41,-0.5,-1.22643,0.501649,939,25,
1,317,Overall,Overall,35,23,41,1.5,1.99679,0.337663,1100,17,
1,318,Overall,Overall,35,17,41,-0.5,0.104775,0.405475,1005,20,
1,319,Overall,Overall,35,27,41,2.0,2.366968,0.360265,1118,18,
1,320,Overall,Overall,35,8,41,-1.0,-1.277414,0.511784,936,26,
1,321,Overall,Overall,35,10,41,0.0,-0.691941,0.463476,965,23,
1,322,Overall,Overall,35,8,41,-1.5,-1.331109,0.522682,933,26,
1,323,Overall,Overall,35,13,41,0.5,-0.042095,0.369408,998,18,
1,324,Overall,Overall,35,9,41,-1.0,-0.869358,0.478739,957,24,
1,325,Overall,Overall,35,6,41,-1.5,-1.322841,0.578131,934,29,
1,326,Overall,Overall,35,26,41,2.0,1.931989,0.337748,1097,17,
1,327,Overall,Overall,35,23,41,2.0,1.744803,0.341233,1087,17,
1,328,Overall,Overall,35,6,41,-1.5,-1.386539,0.569613,931,28,
1,329,Overall,Overall,35,12,41,0.0,-0.123596,0.418571,994,21,
1,330,Overall,Overall,35,4,41,-2.0,-2.664845,0.793207,867,40,
1,331,Overall,Overall,35,8,41,-1.0,-1.228724,0.539833,939,27,
1,332,Overall,Overall,35,23,41,1.5,1.064687,0.316412,1053,16,
1,333,Overall,Overall,35,18,41,1.0,0.839333,0.353202,1042,18,
1,334,Overall,Overall,35,20,41,0.5,0.711797,0.405622,1036,20,
1,335,Overall,Overall,35,18,41,0.5,0.721112,0.331928,1036,17,
1,336,Overall,Overall,35,17,41,1.5,1.053324,0.38913,1053,19,
1,337,Overall,Overall,35,22,41,1.0,1.093422,0.349546,1055,17,
1,338,Overall,Overall,35,7,41,-1.5,-1.53985,0.540537,923,27,
1,339,Overall,Overall,35,4,41,-2.0,-1.620801,0.634994,919,32,
1,340,Overall,Overall,35,6,41,-1.0,-1.749038,0.62193,913,31,
1,341,Overall,Overall,35,12,41,0.5,0.016531,0.422368,1001,21,
1,342,Overall,Overall,35,21,41,0.5,0.972626,0.309759,1049,15,
1,343,Overall,Overall,35,18,41,0.5,0.807647,0.340286,1040,17,
1,344,Overall,Overall,35,10,41,-1.0,-0.358104,0.435596,982,22,
1,345,Overall,Overall,35,7,41,-1.0,-1.773076,0.599418,911,30,
1,346,Overall,Overall,35,13,41,-1.0,-0.252133,0.426625,987,21,
1,347,Overall,Overall,35,23,41,1.0,1.14719,0.332047,1057,17,
1,348,Overall,Overall,35,7,41,-2.0,-1.510985,0.543394,924,27,
1,349,Overall,Overall,35,15,41,0.5,0.130733,0.357279,1007,18,
1,350,Overall,Overall,35,6,41,-2.0,-1.380354,0.547299,931,27,
1,351,Overall,Overall,35,6,41,-2.0,-1.373517,0.573202,931,29,
1,352,Overall,Overall,35,26,41,2.0,1.825335,0.33265,1091,17,
1,353,Overall,Overall,35,20,41,2.0,1.182447,0.351702,1059,18,
1,354,Overall,Overall,35,13,41,0.0,-0.460578,0.432221,977,22,
1,355,Overall,Overall,35,25,41,2.0,2.044553,0.377026,1102,19,
1,356,Overall,Overall,35,23,41,2.0,1.935802,0.368889,1097,18,
1,357,Overall,Overall,35,12,41,-0.5,-0.126233,0.358665,994,18,
