thread,student,domain_name,domain_value,item_count,raw_score,max_points,true_theta,theta,se,scale_score,scale_score_se,performance_level
1,190,Overall,Overall,25,17,25,2.0,2.093023,0.452226,1105,23,
1,191,Overall,Overall,25,16,25,0.5,0.866113,0.425165,1043,21,
1,192,Overall,Overall,25,11,25,-0.5,-0.997668,0.410013,950,21,
1,193,Overall,Overall,25,10,25,-1.0,-1.437615,0.441753,928,22,
1,194,Overall,Overall,25,16,25,0.5,0.73509,0.42681,1037,21,
1,195,Overall,Overall,25,12,25,0.0,-0.092032,0.406629,995,20,
1,196,Overall,Overall,25,4,25,-2.0,-2.879832,0.569349,856,28,
1,197,Overall,Overall,25,10,25,-1.5,-1.209189,0.414343,940,21,
1,198,Overall,Overall,25,14,25,0.5,0.138168,0.407956,1007,20,
1,199,Overall,Overall,25,13,25,0.0,0.741262,0.416776,1037,21,
1,200,Overall,Overall,25,14,25,-0.5,-0.3624,0.422467,982,21,
1,201,Overall,Overall,25,13,25,1.5,1.378632,0.42036,1069,21,
1,202,Overall,Overall,25,19,25,1.5,2.353722,0.503078,1118,25,
1,203,Overall,Overall,25,10,25,0.5,0.127781,0.415608,1006,21,
1,204,Overall,Overall,25,20,25,2.0,2.67071,0.527402,1134,26,
1,205,Overall,Overall,25,20,25,2.0,2.158234,0.517321,1108,26,
1,206,Overall,Overall,25,11,25,-1.0,-0.590484,0.421229,970,21,
1,207,Overall,Overall,25,9,25,0.0,-1.131215,0.429038,943,21,
1,208,Overall,Overall,25,7,25,-2.0,-2.060162,0.459623,897,23,
1,209,Overall,Overall,25,14,25,0.0,-0.184029,0.410696,991,21,
1,210,Overall,Overall,25,9,25,-2.0,-1.717045,0.437105,914,22,
1,211,Overall,Overall,25,20,25,2.0,2.918975,0.523635,1146,26,
1,212,Overall,Overall,25,14,25,0.5,0.658821,0.412551,1033,21,
1,213,Overall,Overall,25,12,25,-0.5,-0.078562,0.405213,996,20,
1,214,Overall,Overall,25,5,25,-2.0,-2.504399,0.517281,875,26,
1,215,Overall,Overall,25,11,25,-0.5,-0.056453,0.410152,997,21,
1,216,Overall,Overall,25,11,25,-0.5,-0.942342,0.425041,953,21,
1,217,Overall,Overall,25,6,25,-1.5,-2.28524,0.48316,886,24,
1,218,Overall,Overall,25,11,25,-1.5,-1.439095,0.421529,928,21,
1,219,Overall,Overall,25,17,25,2.0,1.801544,0.457355,1090,23,
1,220,Overall,Overall,25,8,25,-2.0,-1.541749,0.451861,923,23,
1,221,Overall,Overall,25,13,25,0.5,0.113992,0.408782,1006,20,
1,222,Overall,Overall,25,13,25,-1.0,-0.633309,0.408855,968,20,
1,223,Overall,Overall,25,12,25,-0.5,-0.631525,0.411417,968,21,
1,224,Overall,Overall,25,11,25,0.0,-0.16815,0.409406,992,20,
1,225,Overall,Overall,25,17,25,0.5,0.091467,0.446704,1005,22,
1,226,Overall,Overall,25,10,25,-0.5,-0.593081,0.418278,970,21,
1,227,Overall,Overall,25,17,25,1.0,1.071817,0.432408,1054,22,
1,228,Overall,Overall,25,11,25,-1.0,-0.876119,0.428311,956,21,
1,229,Overall,Overall,25,15,25,1.0,1.161189,0.426812,1058,21,
1,230,Overall,Overall,25,10,25,-2.0,-1.249974,0.428657,938,21,
1,231,Overall,Overall,25,17,25,2.0,2.125937,0.452062,1106,23,
1,232,Overall,Overall,25,14,25,0.5,-0.487687,0.409583,976,20,
1,233,Overall,Overall,25,12,25,-0.5,-1.02866,0.414775,949,21,
1,234,Overall,Overall,25,16,25,-0.5,-0.104974,0.442765,995,22,
1,235,Overall,Overall,25,13,25,-2.0,-0.96345,0.417036,952,21,
